paper_id,collection,journal,source_md_path,doi,title,title_norm,authors,first_author_norm,year
paper_52462cc0e594,group1,group1,group1/820_811264305788878850_10.1007%2Fs10107-016-1030-6.fixed.md,10.1007/s10107-016-1030-6,Minimizing finite sums with the stochastic average gradient,minimizing finite sums with the stochastic average gradient,Mark Schmidt Nicolas Le Roux Francis Bach,bach,2016
paper_cef7bf412f0a,group1,group1,group1/820_811264334213677056_10.1007%2Fs10107-016-1037-z.fixed.md,10.1007/s10107-016-1037-z,A Short Proof of the Sticky Face Lemma,a short proof of the sticky face lemma,Stephen M. Robinson,robinson,2016
paper_1bb64fcf5525,group1,group1,group1/820_811265320449736705_10.1007%2Fs10107-016-1036-0.fixed.md,10.1007/s10107-016-1036-0,Mixed-integer quadratic programming is in NP,mixed integer quadratic programming is in np,Alberto Del Pia Santanu S. Dey Marco Molinaro,molinaro,2016
paper_646f525df557,group1,group1,group1/820_811267023462989833_10.1007%2Fs10107-021-01755-7.fixed.md,10.1007/s10107-021-01755-7,Approximation algorithms for the generalized incremental knapsack problem,approximation algorithms for the generalized incremental knapsack problem,Yuri Faenza cdot Danny Segev cdot Lingyi Zhang,zhang,2021
paper_49c4946c5dee,group1,group1,group1/820_811267154597904386_10.1007%2Fs10107-021-01752-w.fixed.md,10.1007/s10107-021-01752-w,Arboricity games: the core and the nucleolus,arboricity games the core and the nucleolus,Han Xiao cdot Qizhi Fang,fang,2022
paper_c117e4724f76,group1,group1,group1/820_811268292088954880_10.1007%2Fs10107-016-1033-3.fixed.md,10.1007/s10107-016-1033-3,Maximizing a class of submodular utility functions with constraints,maximizing a class of submodular utility functions with constraints,Jiajin Yu Shabbir Ahmed,ahmed,2016
paper_e39787720e24,group1,group1,group1/820_811268377665339392_10.1007%2Fs10107-016-1032-4.fixed.md,10.1007/s10107-016-1032-4,"Martin Anthony, Endre Boros, Yves Crama and Aritanan Gruber",martin anthony endre boros yves crama and aritanan gruber,Quadratic reformulations of nonlinear binary optimization problems,problems,2016
paper_00776bf0443f,group1,group1,group1/820_811268610239496192_10.1007%2Fs10107-021-01758-4.fixed.md,10.1007/s10107-021-01758-4,Variance reduction for root-finding problems,variance reduction for root finding problems,Damek Davis,davis,2021
paper_9623993b6aaa,group1,group1,group1/820_811268698189856769_10.1007%2Fs10107-021-01756-6.fixed.md,10.1007/s10107-021-01756-6,Error bounds and a condition number for the absolute value equations,error bounds and a condition number for the absolute value equations,Moslem Zamani oplus Milan Hladik oplus,oplus,2021
paper_ff702f7e054b,group1,group1,group1/820_811268719345926145_10.1007%2Fs10107-021-01743-x.fixed.md,10.1007/s10107-021-01743-x,Box-total dual integrality and edge-connectivity,box total dual integrality and edge connectivity,Michele Barbato Roland Grappe Mathieu Lacroix Emiliano Lancini,lancini,2021
paper_40dd0fe85965,group1,group1,group1/820_811268857216892928_10.1007%2Fs10107-016-1031-5.fixed.md,10.1007/s10107-016-1031-5,Bounding the gap between the McCormick relaxation and the convex hull for bilinear functions,bounding the gap between the mccormick relaxation and the convex hull for bilinear functions,Natasha Boland Santanu S. Dey Thomas Kalinowski Marco Molinaro Fabian Rigterink,rigterink,2016
paper_67ac3e46ac52,group1,group1,group1/820_811271352701943809_10.1007%2Fs10107-016-1029-z.fixed.md,10.1007/s10107-016-1029-z,"Nonanticipative duality, relaxations, and formulations for chance-constrained stochastic programs",nonanticipative duality relaxations and formulations for chance constrained stochastic programs,Shabbir Ahmed James Luedtke Yongjia Song Weijun Xie,xie,2016
paper_10c3409868b4,group1,group1,group1/820_811271375963553799_10.1007%2Fs10107-021-01763-7.fixed.md,10.1007/s10107-021-01763-7,A Framework for Generalized Benders' Decomposition and Its Application to Multilevel Optimization,a framework for generalized benders decomposition and its application to multilevel optimization,Suresh Bolusani; Ted K. Ralphs,bolusani,2020
paper_2f530dd86f76,group1,group1,group1/820_811272055952506882_10.1007%2Fs10107-016-1028-0.fixed.md,10.1007/s10107-016-1028-0,"$L^{\infty}$ estimates on trajectories confined to a closed subset, for control systems with bounded time variation",l infty estimates on trajectories confined to a closed subset for control systems with bounded time variation,Piernicola Bettiol Richard B. Vinter,vinter,2016
paper_92789cdacb3c,group1,group1,group1/820_811631702018359296_10.1007%2Fs10107-011-0485-8.fixed.md,10.1007/s10107-011-0485-8,Separating doubly nonnegative and completely positive matrices,separating doubly nonnegative and completely positive matrices,Hongbo Dong cdot Kurt Anstreicher,anstreicher,2011
paper_05c40318c252,group1,group1,group1/820_811634455419551744_10.1007%2Fs10107-011-0484-9.fixed.md,10.1007/s10107-011-0484-9,"Convergence of descent methods for semi-algebraic and tame problems: proximal algorithms, forward-backward splitting, and regularized Gauss-Seidel methods",convergence of descent methods for semi algebraic and tame problems proximal algorithms forward backward splitting and regularized gauss seidel methods,Hedy Attouch cdot J r me Bolte cdot Benar Fux Svaiter,svaiter,2011
paper_bcee3f2464fa,group1,group1,group1/820_811636161498841090_10.1007%2Fs10107-011-0483-x.fixed.md,10.1007/s10107-011-0483-x,Generalized intersection cuts and a new cut generating paradigm,generalized intersection cuts and a new cut generating paradigm,Egon Balas cdot Fran ois Margot,margot,2011
paper_7dd146ae6fc5,group1,group1,group1/820_811636951005265920_10.1007%2Fs10107-011-0480-0.fixed.md,10.1007/s10107-011-0480-0,On stress matrices of $(d + 1)$ -lateration frameworks in general position,on stress matrices of d 1 lateration frameworks in general position,A. Y. Alfakih Nicole Taheri Yinyu Ye,ye,2011
paper_f00041338b4d,group1,group1,group1/820_811638147183017985_10.1007%2Fs10107-011-0481-z.fixed.md,10.1007/s10107-011-0481-z,Global error bounds for piecewise convex polynomials,global error bounds for piecewise convex polynomials,Guoyin Li,li,2011
paper_c5addb7a1332,group1,group1,group1/820_811638632782757888_10.1007%2Fs10107-011-0482-y.fixed.md,10.1007/s10107-011-0482-y,A bound for the number of different basic solutions generated by the simplex method,a bound for the number of different basic solutions generated by the simplex method,Tomonari Kitahara cdot Shinji Mizuno,mizuno,2011
paper_522c428460ba,group1,group1,group1/820_811639990457991169_10.1007%2Fs10107-021-01712-4.fixed.md,10.1007/s10107-021-01712-4,Sparse Regression at Scale: Branch-and-Bound rooted in First-Order Optimization,sparse regression at scale branch and bound rooted in first order optimization,Hussein Hazimeh; Rahul Mazumder; Ali Saab,hazimeh,2021
paper_a23fe1aac471,group1,group1,group1/820_811640541778280448_10.1007%2Fs10107-011-0477-8.fixed.md,10.1007/s10107-011-0477-8,Asymptotic expansions for interior penalty solutions of control constrained linear-quadratic problems,asymptotic expansions for interior penalty solutions of control constrained linear quadratic problems,Felipe lvarez J r me Bolte,bolte,2011
paper_6155efe4a38a,group1,group1,group1/820_811642104055857152_10.1007%2Fs10107-011-0476-9.fixed.md,10.1007/s10107-011-0476-9,On convergence in mixed integer programming,on convergence in mixed integer programming,Alberto Del Pia cdot Robert Weismantel,weismantel,2011
paper_43dd88c32466,group1,group1,group1/820_811642562531033089_10.1007%2Fs10107-011-0478-7.fixed.md,10.1007/s10107-011-0478-7,Robust resource allocations in temporal networks,robust resource allocations in temporal networks,Wolfram Wiesemann cdot Daniel Kuhn cdot Ber Rustem,rustem,2011
paper_25122cb7ea97,group1,group1,group1/820_811642732459065344_10.1007%2Fs10107-011-0469-8.fixed.md,10.1007/s10107-011-0469-8,A stackelberg game approach to distributed spectrum management,a stackelberg game approach to distributed spectrum management,Meisam Razaviyayn cdot Zhi-Quan Luo cdot Paul Tseng cdot Jong-Shi Pang,pang,2011
paper_417088c099b8,group1,group1,group1/820_811642739824263170_10.1007%2Fs10107-011-0475-x.fixed.md,10.1007/s10107-011-0475-x,An effective branch-and-bound algorithm for convex quadratic integer programming,an effective branch and bound algorithm for convex quadratic integer programming,Christoph Buchheim Alberto Caprara Andrea Lodi,lodi,2011
paper_f2433ee6c602,group1,group1,group1/820_811645253105745923_10.1007%2Fs10107-011-0479-6.fixed.md,10.1007/s10107-011-0479-6,A limited memory steepest descent method,a limited memory steepest descent method,Roger Fletcher,fletcher,2011
paper_fbbe87072bdb,group1,group1,group1/820_811645747987480577_10.1007%2Fs10107-021-01711-5.fixed.md,10.1007/s10107-021-01711-5,Decreasing minimization on M-convex sets: algorithms and applications,decreasing minimization on m convex sets algorithms and applications,Andr s Frank cdot Kazuo Murota,murota,2021
paper_f35981314ecc,group1,group1,group1/820_811650801511432193_10.1007%2Fs10107-011-0463-1.fixed.md,10.1007/s10107-011-0463-1,Structural and algorithmic properties for parametric minimum cuts,structural and algorithmic properties for parametric minimum cuts,Frieda Granot cdot S. Thomas McCormick cdot Maurice Queyranne cdot Fabio Tardella,tardella,2011
paper_e74f7edd52f9,group1,group1,group1/820_811653379808821248_10.1007%2Fs10107-011-0474-y.fixed.md,10.1007/s10107-011-0474-y,Vectors in a box,vectors in a box,Kevin Buchin cdot Jiri Matou ek cdot Robin A. Moser cdot D mt r P lvolgyi,lvolgyi,2011
paper_b9d6aa4986e1,group1,group1,group1/820_811653605172969472_10.1007%2Fs10107-011-0453-3.fixed.md,10.1007/s10107-011-0453-3,Optimality functions in stochastic programming,optimality functions in stochastic programming,Mathematical Optimization Society outside the USA,usa,2011
paper_3c0c2945e4f9,group1,group1,group1/820_811654109118595074_10.1007%2Fs10107-011-0471-1.fixed.md,10.1007/s10107-011-0471-1,A block coordinate gradient descent method for regularized convex separable optimization and covariance selection,a block coordinate gradient descent method for regularized convex separable optimization and covariance selection,Sangwoon Yun cdot Paul Tseng cdot Kim-Chuan Toh,toh,2011
paper_acc481a95ed5,group1,group1,group1/820_811654572001984513_10.1007%2Fs10107-011-0472-0.fixed.md,10.1007/s10107-011-0472-0,Incremental proximal methods for large scale convex optimization,incremental proximal methods for large scale convex optimization,Dimitri P. Bertsekas,bertsekas,2011
paper_9f2a0cb2f752,group1,group1,group1/820_811656202437001217_10.1007%2Fs10107-011-0457-z.fixed.md,10.1007/s10107-011-0457-z,A convex polynomial that is not sos-convex,a convex polynomial that is not sos convex,Amir Ali Ahmadi Pablo A. Parrilo,parrilo,2011
paper_72b7e1844a10,group1,group1,group1/820_811656221500112898_10.1007%2Fs10107-011-0467-x.fixed.md,10.1007/s10107-011-0467-x,Distributed multi-agent optimization with state-dependent communication,distributed multi agent optimization with state dependent communication,Ilan Lobel cdot Asuman Ozdaglar cdot Diego Feijer,feijer,2011
paper_a5e40e4a8a57,group1,group1,group1/820_811656373140979713_10.1007%2Fs10107-011-0466-y.fixed.md,10.1007/s10107-011-0466-y,Convex relaxations for nonconvex quadratically constrained quadratic programming: matrix cone decomposition and polyhedral approximation,convex relaxations for nonconvex quadratically constrained quadratic programming matrix cone decomposition and polyhedral approximation,Xiao Jin Zheng cdot Xiao Ling Sun cdot Duan Li,li,2011
paper_a138c48056f3,group1,group1,group1/820_811656433090166785_10.1007%2Fs10107-011-0468-9.fixed.md,10.1007/s10107-011-0468-9,Random algorithms for convex minimization problems,random algorithms for convex minimization problems,Angelia Nedic,nedic,2011
paper_f0cfefff03c3,group1,group1,group1/820_811656770568060929_10.1007%2Fs10107-011-0464-0.fixed.md,10.1007/s10107-011-0464-0,Deterministic approximation algorithms for sphere constrained homogeneous polynomial optimization problems,deterministic approximation algorithms for sphere constrained homogeneous polynomial optimization problems,Anthony Man-Cho So,so,2011
paper_c2fe057830ba,group1,group1,group1/820_811656879544467457_10.1007%2Fs10107-011-0470-2.fixed.md,10.1007/s10107-011-0470-2,A note on the complexity of $L_{p}$ minimization,a note on the complexity of l p minimization,Dongdong Ge cdot Xiaoye Jiang cdot Yinyu Ye,ye,2011
paper_cf7dfcdc1867,group1,group1,group1/820_811657258659217410_10.1007%2Fs10107-011-0465-z.fixed.md,10.1007/s10107-011-0465-z,On the complexity of computing the handicap of a sufficient matrix,on the complexity of computing the handicap of a sufficient matrix,Etienne de Klerk cdot Marianna E. Nagy,nagy,2011
paper_db95b353423e,group1,group1,group1/820_811659252954300419_10.1007%2Fs10107-011-0458-y.fixed.md,10.1007/s10107-011-0458-y,Bilinear optimality constraints for the cone of positive polynomials,bilinear optimality constraints for the cone of positive polynomials,G bor Rudolf Nilay Noyan D vid Papp Farid Alizadeh,alizadeh,2011
paper_27830cfdcd23,group1,group1,group1/820_811659404444172289_10.1007%2Fs10107-011-0461-3.fixed.md,10.1007/s10107-011-0461-3,Numerical block diagonalization of matrix $*$ -algebras with application to semidefinite programming,numerical block diagonalization of matrix algebras with application to semidefinite programming,Etienne de Klerk Cristian Dobre Dmitrii V. Pasechnik,pasechnik,2011
paper_a620833a161e,group1,group1,group1/820_811659942405603329_10.1007%2Fs10107-021-01713-3.fixed.md,10.1007/s10107-021-01713-3,From differential equation solvers to accelerated first-order methods for convex optimization,from differential equation solvers to accelerated first order methods for convex optimization,Hao Luo Long Chen,chen,2021
paper_cbc58de61d96,group1,group1,group1/820_811660223545606147_10.1007%2Fs10107-011-0462-2.fixed.md,10.1007/s10107-011-0462-2,Semidefinite relaxations for quadratically constrained quadratic programming: A review and comparisons,semidefinite relaxations for quadratically constrained quadratic programming a review and comparisons,Xiaowei Bao cdot Nikolaos V. Sahinidis cdot Mohit Tawarmalani,tawarmalani,2011
paper_a050ea864c21,group1,group1,group1/820_811660253094477825_10.1007%2Fs10107-011-0459-x.fixed.md,10.1007/s10107-011-0459-x,Nuclear norm minimization for the planted clique and biclique problems,nuclear norm minimization for the planted clique and biclique problems,Brendan P. W. Ames cdot Stephen A. Vavasis,vavasis,2011
paper_a58d0f722ef4,group1,group1,group1/820_811660347323711489_10.1007%2Fs10107-009-0294-5.fixed.md,10.1007/s10107-009-0294-5,Recognizing conic TDI systems is hard,recognizing conic tdi systems is hard,J lia Pap,pap,2009
paper_f1013a9a141b,group1,group1,group1/820_811663027903397889_10.1007%2Fs10107-011-0454-2.fixed.md,10.1007/s10107-011-0454-2,An optimal algorithm and superrelaxation for minimization of a quadratic function subject to separable convex constraints with applications,an optimal algorithm and superrelaxation for minimization of a quadratic function subject to separable convex constraints with applications,Zdenek Dostal cdot Tomas Kozubek,kozubek,2011
paper_7a3b0c948d25,group1,group1,group1/820_811663037105700865_10.1007%2Fs10107-011-0456-0.fixed.md,10.1007/s10107-011-0456-0,A relaxed constant positive linear dependence constraint qualification and applications,a relaxed constant positive linear dependence constraint qualification and applications,Roberto Andreani cdot Gabriel Haeser cdot Mar a Laura Schuverdt cdot Paulo J. S. Silva,silva,2011
paper_f0cd1131abf1,group1,group1,group1/820_811663339804426241_10.1007%2Fs10107-011-0452-4.fixed.md,10.1007/s10107-011-0452-4,An augmented Lagrangian approach for sparse principal component analysis,an augmented lagrangian approach for sparse principal component analysis,Zhaosong Lu Yong Zhang,zhang,2006
paper_264178131ab4,group1,group1,group1/820_811664100252712961_10.1007%2Fs10107-011-0455-1.fixed.md,10.1007/s10107-011-0455-1,Two dimensional lattice-free cuts and asymmetric disjunctions for mixed-integer polyhedra,two dimensional lattice free cuts and asymmetric disjunctions for mixed integer polyhedra,Sanjeeb Dash cdot Santanu S. Dey cdot Oktay G nl k,k,2011
paper_7a69468572e3,group1,group1,group1/820_811665643785945088_10.1007%2Fs10107-021-01707-1.fixed.md,10.1007/s10107-021-01707-1,Curiosities and counterexamples in smooth convex optimization,curiosities and counterexamples in smooth convex optimization,J r me Bolte oplus Edouard Pauwels,pauwels,2021
paper_0c8559534dfc,group1,group1,group1/820_811666884301684737_10.1007%2Fs10107-011-0451-5.fixed.md,10.1007/s10107-011-0451-5,On linear and semidefinite programming relaxations for hypergraph matching,on linear and semidefinite programming relaxations for hypergraph matching,Yuk Hei Chan cdot Lap Chi Lau,lau,2011
paper_48a202fb6951,group1,group1,group1/820_811671513387237378_10.1007%2Fs10107-011-0449-z.fixed.md,10.1007/s10107-011-0449-z,A primal-dual interior point method for nonlinear semidefinite programming,a primal dual interior point method for nonlinear semidefinite programming,Hiroshi Yamashita Hiroshi Yabe Kouhei Harada,harada,2011
paper_843e0a5fdf47,group1,group1,group1/820_811673823333056512_10.1007%2Fs10107-011-0448-0.fixed.md,10.1007/s10107-011-0448-0,Mixing polyhedra with two non divisible coefficients,mixing polyhedra with two non divisible coefficients,Agostinho Agra cdot Miguel Constantino,constantino,2011
paper_e9f7a1a9a64c,group1,group1,group1/820_811673907256885249_10.1007%2Fs10107-021-01709-z.fixed.md,10.1007/s10107-021-01709-z,Stochastic variance-reduced prox-linear algorithms for nonconvex composite optimization,stochastic variance reduced prox linear algorithms for nonconvex composite optimization,Junyu Zhang Lin Xiao,xiao,2021
paper_db4d1c02e589,group1,group1,group1/820_811674949298159617_10.1007%2Fs10107-011-0447-1.fixed.md,10.1007/s10107-011-0447-1,Cone superadditivity of discrete convex functions,cone superadditivity of discrete convex functions,Yusuke Kobayashi cdot Kazuo Murota cdot Robert Weismantel,weismantel,2011
paper_7109f1544773,group1,group1,group1/820_811676240145547264_10.1007%2Fs10107-011-0443-5.fixed.md,10.1007/s10107-011-0443-5,The static stochastic knapsack problem with normally distributed item sizes,the static stochastic knapsack problem with normally distributed item sizes,Yasemin Merzifonluoglu cdot Joseph Geunes cdot H. Edwin Romeijn,romeijn,2011
